Nro,Retorno,SP500
12316,0.001861377,102.17
12317,-0.000881273,102.08
12318,-0.002157498,101.86
12319,-0.005414198,101.31
12320,-0.003064606,101
12321,-0.007952328,100.2
12322,-0.005002512,99.7
12323,-0.00643995,99.06
12324,-0.000605877,99
12325,0.006945521,99.69
12326,-0.011602814,98.54
12327,-0.001218522,98.42
12328,0.00799478,99.21
12329,-0.009927148,98.23
12330,-0.002242153,98.01
12331,-0.001020825,97.91
12332,0.004483855,98.35
12333,0.005374449,98.88
12334,0.012762068,100.15
12335,9.98E-05,100.16
12336,0.008351609,101
12337,0.000395961,101.04
12338,-0.00496082,100.54
12339,-0.004685717,100.07
12340,0.003292266,100.4
12341,-0.006495151,99.75
12342,-0.01321983,98.44
12343,-0.01319105,97.15
12344,-0.000411819,97.11
12345,0.008714875,97.96
12346,0.002446983,98.2
12347,0.00244101,98.44
12348,0.004965304,98.93
12349,0.00504135,99.43
12350,0.005316227,99.96
12351,0.001499475,100.11
12352,-0.006212445,99.49
12353,-0.003120756,99.18
12354,0.00291971,99.47
12355,-0.006960936,98.78
12356,-0.000506303,98.73
12357,0.003033983,99.03
12358,0.004433257,99.47
12359,0.003011446,99.77
12360,0.005298158,100.3
12361,-0.00419623,99.88
12362,-0.00431446,99.45
12363,-0.013158085,98.15
12364,-0.004902471,97.67
12365,-0.009257421,96.77
12366,0.002477037,97.01
12367,-0.007657322,96.27
12368,-0.001559333,96.12
12369,0.008391658,96.93
12370,-0.001962101,96.74
12371,0.009772232,97.69
12372,-0.004719894,97.23
12373,0.005129269,97.73
12374,0.004797641,98.2
12375,-0.000611185,98.14
12376,0.003255344,98.46
12377,0.002839759,98.74
12378,0.011279072,99.86
12379,-0.002506644,99.61
12380,0.002406499,99.85
12381,0.001201081,99.97
12382,0.00449125,100.42
12383,0.00318155,100.74
12384,-0.002783302,100.46
12385,0.001591407,100.62
12386,0.005648893,101.19
12387,-0.00207746,100.98
12388,-0.008353271,100.14
12389,-0.000299625,100.11
12390,0.003689121,100.48
12391,-0.003789016,100.1
12392,-9.99E-05,100.09
12393,-0.00510844,99.58
12394,0.0035086,99.93
12395,-0.001401963,99.79
12396,-0.002407947,99.55
12397,-0.001005025,99.45
12398,0.001406753,99.59
12399,0.00590681,100.18
12400,0.007656777,100.95
12401,0.008286523,101.79
12402,-0.000589623,101.73
12403,-0.00137714,101.59
12404,0.000787169,101.67
12405,-0.00809801,100.85
12406,-0.005767717,100.27
12407,-0.016389689,98.64
12408,0.001519526,98.79
12409,0.000607165,98.85
12410,0.002727688,99.12
12411,-0.006274689,98.5
12412,-0.001320669,98.37
12413,0.003754253,98.74
12414,0.000202532,98.76
12415,-0.007827232,97.99
12416,0.00061212,98.05
12417,0.00883389,98.92
12418,-0.007712642,98.16
12419,-0.002856562,97.88
12420,0.00306029,98.18
12421,-0.004593954,97.73
12422,0.000102317,97.74
12423,-0.000614062,97.68
12424,-0.001741893,97.51
12425,0.002867385,97.79
12426,-0.001739932,97.62
12427,-0.004003085,97.23
12428,-0.011169834,96.15
12429,-0.000936476,96.06
12430,0.0089129,96.92
12431,-0.005587185,96.38
12432,0.004038318,96.77
12433,0.000619835,96.83
12434,0.006382562,97.45
12435,0.002664482,97.71
12436,0.003065606,98.01
12437,-0.007476096,97.28
12438,-0.009398468,96.37
12439,-0.003534307,96.03
12440,0.00062461,96.09
12441,0.004775757,96.55
12442,0.002585985,96.8
12443,-0.003311261,96.48
12444,-0.006551263,95.85
12445,0.000417232,95.89
12446,-0.008272732,95.1
12447,-0.000105158,95.09
12448,-0.000525956,95.04
12449,0.003571057,95.38
12450,-0.001468891,95.24
12451,0.000734715,95.31
12452,0.005649733,95.85
12453,0.007069371,96.53
12454,0.002173127,96.74
12455,-0.007366325,96.03
12456,-0.003651352,95.68
12457,0.003859599,96.05
12458,-0.000833247,95.97
12459,-0.002295015,95.75
12460,-0.00860085,94.93
12461,-0.009419554,94.04
12462,-0.006186686,93.46
12463,0.001069404,93.56
12464,-0.000962413,93.47
12465,-0.000106992,93.46
12466,-0.011623032,92.38
12467,0.003134291,92.67
12468,-0.003783993,92.32
12469,-0.007502074,91.63
12470,-0.006899222,91
12471,0.012015437,92.1
12472,0.002602474,92.34
12473,0.00291971,92.61
12474,-0.00291971,92.34
12475,-0.010779134,91.35
12476,-0.007030678,90.71
12477,0.000551055,90.76
12478,0.008994247,91.58
12479,0.007722886,92.29
12480,0.001840325,92.46
12481,0.005608298,92.98
12482,0.018435175,94.71
12483,0.013320245,95.98
12484,-0.006900184,95.32
12485,0.006379107,95.93
12486,-0.005016209,95.45
12487,-0.003042865,95.16
12488,0.001784871,95.33
12489,-0.000839542,95.25
12490,0.008780238,96.09
12491,0.004154124,96.49
12492,0.002070608,96.69
12493,-0.006745213,96.04
12494,-0.015635976,94.55
12495,0.00295702,94.83
12496,-0.001477417,94.69
12497,-0.000211238,94.67
12498,-0.004234155,94.27
12499,-0.015393142,92.83
12500,-0.000538764,92.78
12501,0.001938194,92.96
12502,0.007395136,93.65
12503,-0.000213584,93.63
12504,-0.000747903,93.56
12505,0.005010939,94.03
12506,-0.005117828,93.55
12507,-0.001604707,93.4
12508,-0.007630753,92.69
12509,-0.002051947,92.5
12510,0.005928339,93.05
12511,0.008027873,93.8
12512,0.009443542,94.69
12513,0,94.69
12514,0.000633446,94.75
12515,0.002003269,94.94
12516,0.001683856,95.1
12517,-0.013550917,93.82
12518,-0.003202736,93.52
12519,-0.008375438,92.74
12520,-0.012150291,91.62
12521,-0.010753972,90.64
12522,-0.005198839,90.17
12523,-0.004780177,89.74
12524,0.000891067,89.82
12525,-0.001448388,89.69
12526,-0.002903084,89.43
12527,0.005019251,89.88
12528,0.007537167,90.56
12529,-0.005203444,90.09
12530,-0.00222247,89.89
12531,-0.007257331,89.24
12532,0.000112051,89.25
12533,0.001567398,89.39
12534,-0.009102721,88.58
12535,0,88.58
12536,0.008543217,89.34
12537,-0.001007895,89.25
12538,0.007590169,89.93
12539,0.002221483,90.13
12540,-0.005674563,89.62
12541,-0.001339884,89.5
12542,0.009231006,90.33
12543,0.005519996,90.83
12544,-0.005852167,90.3
12545,-0.002439296,90.08
12546,-0.002445261,89.86
12547,-0.009167197,89.04
12548,-0.002361276,88.83
12549,-0.008478938,88.08
12550,-0.001363327,87.96
12551,-0.00421533,87.59
12552,-0.000342564,87.56
12553,0.000913242,87.64
12554,0.009652037,88.49
12555,-0.008739628,87.72
12556,-0.00778214,87.04
12557,0.001721862,87.19
12558,0.001489886,87.32
12559,0.00148767,87.45
12560,-0.006309169,86.9
12561,0.00527948,87.36
12562,0.005479466,87.84
12563,0.000569055,87.89
12564,0.011201113,88.88
12565,0.000787269,88.95
12566,0.004486827,89.35
12567,-0.002577465,89.12
12568,0.004366575,89.51
12569,0.007679076,90.2
12570,0.006850099,90.82
12571,-0.011405915,89.79
12572,-0.003570237,89.47
12573,-0.001230219,89.36
12574,-0.005498527,88.87
12575,0.007063998,89.5
12576,0.001563024,89.64
12577,-0.002569116,89.41
12578,-0.002239392,89.21
12579,-0.008442668,88.46
12580,0.004511625,88.86
12581,0.008739551,89.64
12582,0.001671962,89.79
12583,0.004223167,90.17
12584,0.00354257,90.49
12585,-0.00265575,90.25
12586,-0.001552451,90.11
12587,0.009608556,90.98
12588,0.021099206,92.92
12589,0.016331686,94.45
12590,-0.010858101,93.43
12591,0.004591818,93.86
12592,0.007218715,94.54
12593,-0.002117748,94.34
12594,0.015044206,95.77
12595,0.009043251,96.64
12596,0.00186085,96.82
12597,-0.009964791,95.86
12598,0.01006807,96.83
12599,0.008637586,97.67
12600,-0.004309467,97.25
12601,-0.010232119,96.26
12602,-0.003434105,95.93
12603,0.006235082,96.53
12604,-0.003528439,96.19
12605,-0.00301942,95.9
12606,0.000208529,95.92
12607,0.013256201,97.2
12608,0.008910798,98.07
12609,0.007011155,98.76
12610,0.005956305,99.35
12611,0.002513196,99.6
12612,-0.009888084,98.62
12613,-0.005082861,98.12
12614,0.009837309,99.09
12615,-0.010550975,98.05
12616,-0.009942172,97.08
12617,-0.002888387,96.8
12618,-0.002275314,96.58
12619,0.002894957,96.86
12620,0.003915512,97.24
12621,0.001130582,97.35
12622,0.008082299,98.14
12623,0.01827503,99.95
12624,0.003695016,100.32
12625,-0.00199561,100.12
12626,0.000898518,100.21
12627,-0.002798043,99.93
12628,-0.00380991,99.55
12629,0.000200884,99.57
12630,-0.000904295,99.48
12631,-0.011525757,98.34
12632,-0.009399334,97.42
12633,0.00071828,97.49
12634,-0.010103179,96.51
12635,-0.005194277,96.01
12636,0.002392719,96.24
12637,-0.004060602,95.85
12638,-0.013126993,94.6
12639,0.004008867,94.98
12640,0.004412235,95.4
12641,0.001780385,95.57
12642,-0.000418629,95.53
12643,-0.004616523,95.09
12644,-0.008660806,94.27
12645,0.000530251,94.32
12646,0.00602507,94.89
12647,0.00399664,95.27
12648,0.006903793,95.93
12649,0.003226313,96.24
12650,0.000103902,96.25
12651,0.013723581,97.58
12652,0.002047503,97.78
12653,-0.009350184,96.87
12654,0.012821346,98.12
12655,-0.000917665,98.03
12656,-0.002860355,97.75
12657,-0.000306952,97.72
12658,0.007340979,98.44
12659,0.006480379,99.08
12660,0.004631969,99.54
12661,0.004610613,100
12662,0.006776984,100.68
12663,-0.000198669,100.66
12664,0.022203486,102.92
12665,0.005716239,103.51
12666,0.003953146,103.92
12667,-0.003566785,103.55
12668,0.004432461,104.01
12669,0.004700023,104.5
12670,-0.008070759,103.66
12671,0.002889897,103.96
12672,9.62E-05,103.97
12673,-0.001154846,103.85
12674,0.007673899,104.65
12675,0.004100516,105.08
12676,-0.003336355,104.73
12677,-0.008052963,103.89
12678,0.004034588,104.31
12679,0.005735605,104.91
12680,0.001619125,105.08
12681,-0.001714449,104.9
12682,-0.009001306,103.96
12683,-0.005497964,103.39
12684,0.001063367,103.5
12685,-0.002031047,103.29
12686,0.003768667,103.68
12687,0.00778214,104.49
12688,0.008481492,105.38
12689,0.000379507,105.42
12690,0.012911918,106.79
12691,0.001777612,106.98
12692,9.35E-05,106.99
12693,-0.006093864,106.34
12694,-0.01172923,105.1
12695,-0.009368198,104.12
12696,-0.008778333,103.21
12697,-0.006610309,102.53
12698,-0.007833194,101.73
12699,0.001669695,101.9
12700,-0.000588986,101.84
12701,0.000196367,101.86
12702,0.007433524,102.62
12703,-0.009398933,101.66
12704,0.002946667,101.96
12705,0.005672387,102.54
12706,0.004087597,102.96
12707,-0.003502631,102.6
12708,0.00447341,103.06
12709,0.002035575,103.27
12710,0.002417913,103.52
12711,0.010283114,104.59
12712,-0.001243722,104.46
12713,0.008863532,105.39
12714,-0.004850915,104.88
12715,-0.002099839,104.66
12716,-0.019781607,102.61
12717,-0.013243927,101.26
12718,-0.007633246,100.49
12719,-0.01161058,99.33
12720,-0.013990496,97.95
12721,0.002345384,98.18
12722,-0.00705272,97.49
12723,-0.00184805,97.31
12724,-0.013241116,96.03
12725,-0.01510888,94.59
12726,0.004956509,95.06
12727,-0.020297174,93.15
12728,0.038952293,96.85
12729,-0.012885973,95.61
12730,0.005944019,96.18
12731,-0.010346542,95.19
12732,-0.014177131,93.85
12733,0.006372831,94.45
12734,-0.000317679,94.42
12735,0.003699988,94.77
12736,-0.017456537,93.13
12737,-0.006895836,92.49
12738,0.002375811,92.71
12739,0.010728566,93.71
12740,0.007548008,94.42
12741,0.008752099,95.25
12742,-0.002522865,95.01
12743,0.004934652,95.48
12744,0.003241494,95.79
12745,0.002085724,95.99
12746,-0.008789426,95.15
12747,-0.014822929,93.75
12748,0.010082335,94.7
12749,0.016546613,96.28
12750,-0.001351141,96.15
12751,0.013327332,97.44
12752,0.000513005,97.49
12753,-0.004214428,97.08
12754,-0.004646129,96.63
12755,0.004955105,97.11
12756,-0.00536914,96.59
12757,-0.00550222,96.06
12758,-0.000208225,96.04
12759,-0.007420215,95.33
12760,-0.020025037,93.44
12761,0.008525201,94.24
12762,0.004658065,94.68
12763,0.000316807,94.71
12764,0.016752564,96.31
12765,0.01248533,97.52
12766,-0.008857819,96.66
12767,-0.003939054,96.28
12768,-0.001767244,96.11
12769,0.006430223,96.73
12770,0.011000985,97.8
12771,0.007943824,98.58
12772,0.005563719,99.13
12773,-0.003334515,98.8
12774,0.005350035,99.33
12775,-0.005653725,98.77
12776,0.003335526,99.1
12777,0.0083405,99.93
12778,0.007576549,100.69
12779,-0.012290937,99.46
12780,0.000201066,99.48
12781,0.00240964,99.72
12782,0.000300797,99.75
12783,0.00150263,99.9
12784,0.006982572,100.6
12785,-0.00438335,100.16
12786,0.01023103,101.19
12787,0.006599384,101.86
12788,-0.003048033,101.55
12789,-0.004935844,101.05
12790,-0.011145503,99.93
12791,0.000300165,99.96
12792,-0.004612462,99.5
12793,-0.01427222,98.09
12794,-0.000407872,98.05
12795,-0.009118449,97.16
12796,0.005030553,97.65
12797,0.00225041,97.87
12798,0.003366148,98.2
12799,0.007406314,98.93
12800,-0.000606673,98.87
12801,-0.001417004,98.73
12802,-0.000607903,98.67
12803,0.007572352,99.42
12804,-0.00352663,99.07
12805,-0.007497502,98.33
12806,-0.005609112,97.78
12807,-0.001125608,97.67
12808,-0.015893007,96.13
12809,0.001559171,96.28
12810,0.006418906,96.9
12811,0.000722133,96.97
12812,0.011177884,98.06
12813,-0.001939469,97.87
12814,0.005807158,98.44
12815,0.011514116,99.58
12816,-0.000401768,99.54
12817,0.001305156,99.67
12818,0.001704176,99.84
12819,-0.001302932,99.71
12820,0.001503232,99.86
12821,0.008277285,100.69
12822,0.00366791,101.06
12823,-0.005556672,100.5
12824,0.007434978,101.25
12825,0.004139568,101.67
12826,-0.000688739,101.6
12827,-0.005527057,101.04
12828,0.01415118,102.48
12829,-0.003519065,102.12
12830,-0.000881705,102.03
12831,-0.004321783,101.59
12832,-0.006815178,100.9
12833,0.014756785,102.4
12834,0.002438431,102.65
12835,0.005924936,103.26
12836,-0.000775044,103.18
12837,-0.003008981,102.87
12838,0.004558468,103.34
12839,-0.010017103,102.31
12840,-0.003034607,102
12841,-0.008664883,101.12
12842,0.001186005,101.24
12843,0.004533367,101.7
12844,-0.004138345,101.28
12845,-0.000493803,101.23
12846,0.00335306,101.57
12847,0.006183462,102.2
12848,0.002931121,102.5
12849,-0.004791951,102.01
12850,-0.002060744,101.8
12851,-0.000393005,101.76
12852,-0.000786473,101.68
12853,0.000393314,101.72
12854,0.000884391,101.81
12855,-0.011061841,100.69
12856,-0.01672464,99.02
12857,0.001513699,99.17
12858,0.002920004,99.46
12859,-0.00949598,98.52
12860,0,98.52
12861,-0.004680037,98.06
12862,0.000815494,98.14
12863,0.002849005,98.42
12864,0.01532597,99.94
12865,-0.000100065,99.93
12866,0.002099266,100.14
12867,0.003688018,100.51
12868,-0.006187644,99.89
12869,0.00040036,99.93
12870,0.002897829,100.22
12871,-0.001697709,100.05
12872,-0.009439717,99.11
12873,-0.00030274,99.08
12874,0.000907945,99.17
12875,0.001511411,99.32
12876,0.013004084,100.62
12877,0.006735366,101.3
12878,0.004825456,101.79
12879,-0.002951596,101.49
12880,0.004129799,101.91
12881,0.009181545,102.85
12882,-0.005264196,102.31
12883,-0.001075742,102.2
12884,-0.001076901,102.09
12885,-0.00520502,101.56
12886,0.000196909,101.58
12887,0.000492102,101.63
12888,0.00451601,102.09
12889,0.005372943,102.64
12890,-0.005372943,102.09
12891,-0.004220865,101.66
12892,0.005982463,102.27
12893,0.005168978,102.8
12894,0.001069467,102.91
12895,-0.008980051,101.99
12896,0.000980008,102.09
12897,0.003324861,102.43
12898,0.011550723,103.62
12899,0.008169587,104.47
12900,-0.00258782,104.2
12901,-0.005388774,103.64
12902,-0.009208614,102.69
12903,-0.003609584,102.32
12904,0.004096368,102.74
12905,-0.008896769,101.83
12906,-0.001375786,101.69
12907,-0.000787014,101.61
12908,0.002064593,101.82
12909,-0.002261443,101.59
12910,0.003733547,101.97
12911,0.010826733,103.08
12912,0.000194005,103.1
12913,0,103.1
12914,0.000484848,103.15
12915,0.006378066,103.81
12916,0.003461875,104.17
12917,-0.000672204,104.1
12918,-0.000576535,104.04
12919,0.002495921,104.3
12920,0.012860382,105.65
12921,0.003118653,105.98
12922,-0.004634235,105.49
12923,0.008589415,106.4
12924,0.009540808,107.42
12925,0.000930492,107.52
12926,0.00676649,108.25
12927,-0.001479153,108.09
12928,0.001940941,108.3
12929,0.004881878,108.83
12930,0.000734821,108.91
12931,0.000734282,108.99
12932,-0.003308522,108.63
12933,-0.000276205,108.6
12934,0.004960054,109.14
12935,-0.00110011,109.02
12936,0,109.02
12937,0,109.02
12938,0.002748009,109.32
12939,-0.017346809,107.44
12940,-0.009726975,106.4
12941,0.004220405,106.85
12942,0.007552131,107.66
12943,0.004725951,108.17
12944,-0.006120197,107.51
12945,0.002879304,107.82
12946,0.000278203,107.85
12947,0.008402247,108.76
12948,0.000735294,108.84
12949,-0.007747687,108
12950,0.002589238,108.28
12951,0.02038555,110.51
12952,-0.000362024,110.47
12953,-0.00781538,109.61
12954,0.000638424,109.68
12955,0.002549628,109.96
12956,0.002270973,110.21
12957,-0.008108276,109.32
12958,-0.006976346,108.56
12959,0.009443114,109.59
12960,0,109.59
12961,0.005278498,110.17
12962,0.009935053,111.27
12963,-0.012570819,109.88
12964,-0.030023963,106.63
12965,-0.012551479,105.3
12966,-0.002376992,105.05
12967,-0.005345054,104.49
12968,-0.010873333,103.36
12969,-0.001646091,103.19
12970,0.001936296,103.39
12971,0.002125605,103.61
12972,-0.019590315,101.6
12973,-0.008798435,100.71
12974,-0.004278826,100.28
12975,0.001594261,100.44
12976,-0.004390348,100
12977,0.005683816,100.57
12978,0.001391097,100.71
12979,0.019274862,102.67
12980,-0.008313413,101.82
12981,0.007338944,102.57
12982,-0.000585138,102.51
12983,-0.006753806,101.82
12984,-0.006107792,101.2
12985,-0.013229417,99.87
12986,0.004296355,100.3
12987,0.011991621,101.51
12988,0.019510911,103.51
12989,-0.005521932,102.94
12990,0.004361951,103.39
12991,0.007131873,104.13
12992,-0.003270492,103.79
12993,0.004230369,104.23
12994,-0.005194317,103.69
12995,0.001926969,103.89
12996,0.007479897,104.67
12997,0.020145383,106.8
12998,-0.003940337,106.38
12999,0.003659399,106.77
13000,0.000374567,106.81
13001,-0.006104165,106.16
13002,-0.003113357,105.83
13003,0.009030256,106.79
13004,0.004298269,107.25
13005,0.006968669,108
13006,-0.00445435,107.52
13007,0.001394117,107.67
13008,-0.001673174,107.49
13009,0.000279057,107.52
13010,0.001394117,107.67
13011,0.011542674,108.92
13012,0.003757164,109.33
13013,-0.009465677,108.3
13014,-0.000923788,108.2
13015,0.000554375,108.26
13016,-0.006208035,107.59
13017,0.000650407,107.66
13018,0.001113999,107.78
13019,0.001668676,107.96
13020,-0.001112141,107.84
13021,0.00092687,107.94
13022,-0.020403141,105.76
13023,-0.00511898,105.22
13024,0.012279365,106.52
13025,0.002718794,106.81
13026,0.019837506,108.95
13027,0.000917431,109.05
13028,0.007673373,109.89
13029,0.000272963,109.92
13030,0.00417613,110.38
13031,0.00686171,111.14
13032,-0.000810118,111.05
13033,-0.003156711,110.7
13034,0.003336793,111.07
13035,0.009230697,112.1
13036,-0.005277057,111.51
13037,0.01715979,113.44
13038,0.002289338,113.7
13039,-0.00079187,113.61
13040,0.010855399,114.85
13041,-0.006814634,114.07
13042,0.009857453,115.2
13043,-0.009068775,114.16
13044,0.008374089,115.12
13045,-0.006536256,114.37
13046,0.002532421,114.66
13047,0.009202253,115.72
13048,0.004827596,116.28
13049,0.01425973,117.95
13050,-0.007061756,117.12
13051,0.006637757,117.9
13052,0.004569696,118.44
13053,-0.014628599,116.72
13054,-0.011286899,115.41
13055,-0.007043201,114.6
13056,0.016185925,116.47
13057,-0.010269777,115.28
13058,-0.002084058,115.04
13059,-0.014975977,113.33
13060,0.005719078,113.98
13061,-0.014137009,112.38
13062,-0.000266987,112.35
13063,0.011592537,113.66
13064,-0.010258314,112.5
13065,0.002485797,112.78
13066,-0.014738331,111.13
13067,-0.02256898,108.65
13068,-0.016237889,106.9
13069,-0.003654941,106.51
13070,0.011853235,107.78
13071,-0.00847897,106.87
13072,-0.011765395,105.62
13073,-0.001800522,105.43
13074,-0.030528636,102.26
13075,0.017833386,104.1
13076,0.002015259,104.31
13077,-0.011473876,103.12
13078,-0.007885939,102.31
13079,-0.030063279,99.28
13080,-0.000906938,99.19
13081,-0.005154911,98.68
13082,-0.004672431,98.22
13083,0.02473731,100.68
13084,0.013907607,102.09
13085,0.000881187,102.18
13086,0.004881392,102.68
13087,-0.005175035,102.15
13088,-0.019373938,100.19
13089,0.010030374,101.2
13090,0.018697623,103.11
13091,0.009363455,104.08
13092,-0.002790207,103.79
13093,-0.009195245,102.84
13094,-0.002044095,102.63
13095,-0.010677478,101.54
13096,-0.004837366,101.05
13097,-0.004960328,100.55
13098,-0.007486933,99.8
13099,0.035726872,103.43
13100,0.002896314,103.73
13101,0.006438306,104.4
13102,0.007253324,105.16
13103,0.004554088,105.64
13104,0.002080379,105.86
13105,0.004053741,106.29
13106,-0.007839473,105.46
13107,0.001137225,105.58
13108,0.00754863,106.38
13109,-0.001222782,106.25
13110,0.008714856,107.18
13111,-0.009844906,106.13
13112,-0.013374636,104.72
13113,0.000572792,104.78
13114,0.014402371,106.3
13115,0.005160696,106.85
13116,0.00130939,106.99
13117,0.003359152,107.35
13118,0.00297647,107.67
13119,-0.00046449,107.62
13120,0.000928764,107.72
13121,0.011904353,109.01
13122,0.014661283,110.62
13123,0.007026423,111.4
13124,0.005907115,112.06
13125,-0.016102538,110.27
13126,0.008758126,111.24
13127,-0.004324331,110.76
13128,-0.002259684,110.51
13129,0.018824507,112.61
13130,0.001508497,112.78
13131,0.003717147,113.2
13132,0.004495182,113.71
13133,0.00831988,114.66
13134,0.011791363,116.02
13135,-0.004318915,115.52
13136,0.002507242,115.81
13137,0.002414835,116.09
13138,-0.000516974,116.03
13139,0.001980284,116.26
13140,-0.013857835,114.66
13141,-0.005246602,114.06
13142,0.00393753,114.51
13143,0.005486624,115.14
13144,0.013629125,116.72
13145,-0.004551122,116.19
13146,-0.001636591,116
13147,-0.015288693,114.24
13148,0.006021749,114.93
13149,0.006504511,115.68
13150,0.015270092,117.46
13151,0.007041386,118.29
13152,-0.003811464,117.84
13153,0.001187346,117.98
13154,-0.008768626,116.95
13155,0.007581279,117.84
13156,0.0182473,120.01
13157,-0.005933744,119.3
13158,0.002762317,119.63
13159,0.015016667,121.44
13160,0.004928546,122.04
13161,0.003843799,122.51
13162,-0.002615449,122.19
13163,-0.002130101,121.93
13164,-0.001148859,121.79
13165,-0.008327541,120.78
13166,0.005367256,121.43
13167,0.007956405,122.4
13168,-0.001389854,122.23
13169,-0.004592054,121.67
13170,-0.003787883,121.21
13171,-0.001899336,120.98
13172,-0.001985769,120.74
13173,0.006686227,121.55
13174,0.014294709,123.3
13175,0.002511038,123.61
13176,0.009420739,124.78
13177,-0.007965605,123.79
13178,-0.004128391,123.28
13179,0.015853549,125.25
13180,0.003745472,125.72
13181,-0.018707141,123.39
13182,-0.006423047,122.6
13183,0.009497981,123.77
13184,0.013561978,125.46
13185,0.004453642,126.02
13186,-0.006847706,125.16
13187,-0.002560001,124.84
13188,-0.010629831,123.52
13189,-0.011726519,122.08
13190,0.00245439,122.38
13191,0.011051632,123.74
13192,0.019051245,126.12
13193,-0.00556573,125.42
13194,-0.004314829,124.88
13195,-0.012651766,123.31
13196,0.006144413,124.07
13197,0.005946658,124.81
13198,0.006787266,125.66
13199,-0.000955414,125.54
13200,0.001034991,125.67
13201,0.00847832,126.74
13202,0.0166664,128.87
13203,-0.003653753,128.4
13204,0.006598122,129.25
13205,0.008858136,130.4
13206,-0.007466455,129.43
13207,0.007236367,130.37
13208,-0.012737059,128.72
13209,-0.018583669,126.35
13210,-0.022490844,123.54
13211,0.015421992,125.46
13212,0.013223202,127.13
13213,0.007522957,128.09
13214,0.009634136,129.33
13215,0.018387096,131.73
13216,-0.00555705,131
13217,0.004949563,131.65
13218,-0.004644266,131.04
13219,-0.005739885,130.29
13220,0.013266434,132.03
13221,-7.57E-05,132.02
13222,0.012645058,133.7
13223,-0.011131282,132.22
13224,-0.005308271,131.52
13225,0.008253558,132.61
13226,-0.005823424,131.84
13227,0.000606612,131.92
13228,-0.018283164,129.53
13229,0.002467424,129.85
13230,-0.015287614,127.88
13231,0.001328488,128.05
13232,-0.001093921,127.91
13233,-0.012746042,126.29
13234,0.009300193,127.47
13235,0.012241391,129.04
13236,0.017590806,131.33
13237,-0.018598753,128.91
13238,0.002092294,129.18
13239,0.002319648,129.48
13240,0.01365366,131.26
13241,0.025053031,134.59
13242,0.014018232,136.49
13243,0.004823866,137.15
13244,0.004365231,137.75
13245,0.014056818,139.7
13246,-0.004591772,139.06
13247,0.009589997,140.4
13248,-0.009230505,139.11
13249,-0.005767444,138.31
13250,0.007347677,139.33
13251,0.006010752,140.17
13252,0.002493856,140.52
13253,-0.023837228,137.21
13254,-0.001750675,136.97
13255,-0.00190003,136.71
13256,-0.00168381,136.48
13257,-0.018114428,134.03
13258,-0.025847872,130.61
13259,-0.000995825,130.48
13260,-0.017160505,128.26
13261,-0.007041732,127.36
13262,0.01457604,129.23
13263,0.001700944,129.45
13264,0.008844511,130.6
13265,0.017382502,132.89
13266,0.00082741,133
13267,0.005249356,133.7
13268,0.015437445,135.78
13269,-0.003541394,135.3
13270,0.004277608,135.88
13271,0.00506516,136.57
13272,-0.011340328,135.03
13273,0.002219264,135.33
13274,0.003172381,135.76
13275,0.004263145,136.34
13276,0.011884504,137.97
13277,0.001086602,138.12
13278,-0.022255677,135.08
13279,-0.015067041,133.06
13280,0.0031515,133.48
13281,0.000299625,133.52
13282,-0.001724074,133.29
13283,0.001349528,133.47
13284,0.005603511,134.22
13285,0.004089377,134.77
13286,-0.002972433,134.37
13287,-0.020450303,131.65
13288,-0.00220524,131.36
13289,-0.008409193,130.26
13290,-0.000230335,130.23
13291,-0.002999195,129.84
13292,0.009810011,131.12
13293,-0.005966514,130.34
13294,-0.000767519,130.24
13295,-0.005311995,129.55
13296,-0.020588733,126.91
13297,0.012139398,128.46
13298,0.001011476,128.59
13299,0.00805519,129.63
13300,0.007454978,130.6
13301,-0.010235977,129.27
13302,-0.000232099,129.24
13303,-0.007767633,128.24
13304,-0.005944019,127.48
13305,-0.003929896,126.98
13306,0.006515192,127.81
13307,0.005228464,128.48
13308,-0.014661755,126.61
13309,-0.000236976,126.58
13310,0.006064682,127.35
13311,0.000314046,127.39
13312,0.008831287,128.52
13313,0.012218851,130.1
13314,0.008952885,131.27
13315,0.005621406,132.01
13316,-0.011044786,130.56
13317,0.002295158,130.86
13318,-0.007132206,129.93
13319,-0.000615906,129.85
13320,0.009732996,131.12
13321,-0.005046268,130.46
13322,-0.003916905,129.95
13323,0.024626919,133.19
13324,-0.000600826,133.11
13325,0.01172574,134.68
13326,-0.005658988,133.92
13327,0.002237638,134.22
13328,-0.005678437,133.46
13329,0.004634829,134.08
13330,0.011936235,135.69
13331,-0.007545531,134.67
13332,0.017956182,137.11
13333,-0.006145312,136.27
13334,-0.011959393,134.65
13335,-0.002751647,134.28
13336,0.012727714,136
13337,0.004182418,136.57
13338,-0.001832241,136.32
13339,-0.006107226,135.49
13340,-0.011580561,133.93
13341,-0.000149343,133.91
13342,0.002982628,134.31
13343,0.002676781,134.67
13344,-0.001188796,134.51
13345,-0.010162233,133.15
13346,-0.003536098,132.68
13347,0.011167439,134.17
13348,0.003942431,134.7
13349,0.005552485,135.45
13350,-0.009047822,134.23
13351,-0.000670716,134.14
13352,-0.001492092,133.94
13353,0.00891934,135.14
13354,0.00251275,135.48
13355,-0.008524569,134.33
13356,-0.009574462,133.05
13357,-0.001805462,132.81
